Eid,Affiliation
2-s2.0-85043379891,60028190
2-s2.0-85043379891,60020661
2-s2.0-85045523030,60028190
2-s2.0-85045523030,60022183
2-s2.0-85045523030,60025286
2-s2.0-85030852188,60028190
2-s2.0-85053603968,60012718
2-s2.0-85053603968,60028190
2-s2.0-85052468709,60028190
2-s2.0-85057271810,60028190
2-s2.0-85058859473,60028190
2-s2.0-85049299051,60028190
2-s2.0-85046081246,60021944
2-s2.0-85046081246,120605802
2-s2.0-85046081246,114442466
2-s2.0-85046081246,60012521
2-s2.0-85046081246,60091507
2-s2.0-85059896348,60011189
2-s2.0-85059896348,60028190
2-s2.0-85059896348,60015728
2-s2.0-85059896348,60199578
2-s2.0-85059896348,60012718
2-s2.0-85052156144,60028190
2-s2.0-85051326030,60028190
2-s2.0-85042263877,60028190
2-s2.0-85042263877,60030285
2-s2.0-85042263877,60199575
2-s2.0-84988411027,60011375
2-s2.0-84988411027,60028190
2-s2.0-84988411027,60024751
2-s2.0-84988411027,120809707
2-s2.0-85045664860,60028190
2-s2.0-85045664860,112649034
2-s2.0-85045664860,60092136
2-s2.0-85045664860,60017165
2-s2.0-85041494308,60028190
2-s2.0-85051497857,60028190
2-s2.0-85051497857,60000881
2-s2.0-85051497857,60025988
2-s2.0-85045872589,60028190
2-s2.0-85045872589,60121202
2-s2.0-85059273699,60199578
2-s2.0-85059273699,60012521
2-s2.0-85059273699,60013571
2-s2.0-85059273699,60006964
2-s2.0-85059273699,60028190
2-s2.0-85059273699,60199575
2-s2.0-85101425564,60033085
2-s2.0-85101425564,60028190
2-s2.0-85101425564,60013268
2-s2.0-85101425564,60008707
2-s2.0-85064121799,60028190
2-s2.0-85064121799,60199578
2-s2.0-85064121799,122402756
2-s2.0-85042103079,60028190
2-s2.0-85040794973,60026655
2-s2.0-85040794973,60014234
2-s2.0-85040794973,112660121
2-s2.0-85040794973,60069391
2-s2.0-85040794973,60071385
2-s2.0-85040794973,60071446
2-s2.0-85040794973,60069378
2-s2.0-85040794973,60029157
2-s2.0-85040794973,60073434
2-s2.0-85040794973,60015887
2-s2.0-85051390924,60119141
2-s2.0-85051390924,60028190
2-s2.0-85051390924,60002717
2-s2.0-85051390924,60019663
2-s2.0-85055076097,60002620
2-s2.0-85055076097,124951651
2-s2.0-85035215122,60028190
2-s2.0-85035215122,60025778
2-s2.0-85056263164,118642053
2-s2.0-85056263164,60028190
2-s2.0-85037827588,60011525
2-s2.0-85037827588,60028190
2-s2.0-85037827588,60012521
2-s2.0-85048313622,60031780
2-s2.0-85048313622,60012786
2-s2.0-85048313622,60014443
2-s2.0-85048313622,60009657
2-s2.0-85048313622,60028190
2-s2.0-85042168086,60028190
2-s2.0-85046708364,60022183
2-s2.0-85046708364,60028190
2-s2.0-85045846918,60028190
2-s2.0-85051721647,60028190
2-s2.0-85051721647,107019948
2-s2.0-85051721647,113530130
2-s2.0-85051721647,60002092
2-s2.0-85049393107,60018809
2-s2.0-85049393107,60028190
2-s2.0-85054584634,60028190
2-s2.0-85054584634,60001278
2-s2.0-85054584634,60014652
2-s2.0-85092154120,60028190
2-s2.0-85055716611,60022183
2-s2.0-85055716611,60002688
2-s2.0-85055716611,60199575
2-s2.0-85055716611,60032964
2-s2.0-85055716611,60004109
2-s2.0-85053081646,60028190
2-s2.0-85053081646,60011947
2-s2.0-85053081646,60012718
2-s2.0-85052619951,60028190
2-s2.0-85052619951,60014652
2-s2.0-85031933188,60028190
2-s2.0-85051627190,60011418
2-s2.0-85051627190,60028190
2-s2.0-85051627190,60032179
2-s2.0-85051627190,60023551
2-s2.0-85044761995,60021944
2-s2.0-85044761995,60028190
2-s2.0-85056445467,60022183
2-s2.0-85056445467,60016849
2-s2.0-85056445467,60028190
2-s2.0-85056445467,60006541
2-s2.0-85099332033,60023691
2-s2.0-85099332033,60021119
2-s2.0-85099332033,60022183
2-s2.0-85099332033,60011284
2-s2.0-85099332033,60021182
2-s2.0-85099332033,60026553
2-s2.0-85099332033,112774514
2-s2.0-85058482229,60013268
2-s2.0-85058482229,60021895
2-s2.0-85058482229,60028797
2-s2.0-85058482229,60028190
2-s2.0-85026629813,60028190
2-s2.0-85047244719,60030267
2-s2.0-85047244719,60008786
2-s2.0-85047244719,60028190
2-s2.0-85041398031,60028190
2-s2.0-85038874301,60028190
2-s2.0-85038874301,60018809
2-s2.0-85031823129,60018805
2-s2.0-85031823129,60020457
2-s2.0-85031823129,60026553
2-s2.0-85031823129,60028190
2-s2.0-85031823129,60020416
2-s2.0-85047021659,60016218
2-s2.0-85047021659,60119344
2-s2.0-85047021659,60028190
2-s2.0-85048155785,60028190
2-s2.0-85048155785,60011947
2-s2.0-85048155785,60029487
2-s2.0-85044574720,60028190
2-s2.0-85044574720,60001884
2-s2.0-85044574720,60003858
2-s2.0-85044574720,60002014
2-s2.0-85013345347,60028190
2-s2.0-85046714400,60028190
2-s2.0-85046714400,60008724
2-s2.0-85046714400,60027152
2-s2.0-85046714400,60002952
2-s2.0-85046714400,60021121
2-s2.0-85046714400,60003342
2-s2.0-85042469120,60013120
2-s2.0-85042469120,60028190
2-s2.0-85029420438,60028190
2-s2.0-85064709833,108227686
2-s2.0-85064709833,60028190
2-s2.0-85047355925,107150444
2-s2.0-85047355925,60028190
2-s2.0-85049583944,60012357
2-s2.0-85049583944,60005558
2-s2.0-85049583944,125842216
2-s2.0-85049583944,60023578
2-s2.0-85049583944,60101362
2-s2.0-85049583944,60029482
2-s2.0-85049583944,60121699
2-s2.0-85049583944,60012936
2-s2.0-85049583944,60028690
2-s2.0-85049583944,60016638
2-s2.0-85037127627,60028190
2-s2.0-85050298079,60020457
2-s2.0-85050298079,116531760
2-s2.0-85050298079,60021199
2-s2.0-85050298079,60015765
2-s2.0-85050298079,60028884
2-s2.0-85050298079,60011520
2-s2.0-85050298079,60170475
2-s2.0-85050298079,60001576
2-s2.0-85050298079,60021889
2-s2.0-85050298079,60015150
2-s2.0-85050298079,60175886
2-s2.0-85050298079,60029082
2-s2.0-85050298079,60000481
2-s2.0-85050298079,60025063
2-s2.0-85050298079,111165730
2-s2.0-85050298079,60014120
2-s2.0-85046663629,60008978
2-s2.0-85046663629,60002441
2-s2.0-85046663629,60028190
2-s2.0-85046272787,60028190
2-s2.0-85019564217,60012718
2-s2.0-85019564217,116702156
2-s2.0-85019564217,60028190
2-s2.0-85019564217,60008786
2-s2.0-85019564217,60004391
2-s2.0-85019564217,60110787
2-s2.0-85053219595,60028190
2-s2.0-85045916868,60011418
2-s2.0-85045916868,60018429
2-s2.0-85045916868,60028190
2-s2.0-85045916868,60030939
2-s2.0-85045916868,60007144
2-s2.0-85045916868,60027792
2-s2.0-85045916868,102081397
2-s2.0-85045916868,60023462
2-s2.0-85041415663,60028190
2-s2.0-85041415663,60091507
2-s2.0-85053113363,60015887
2-s2.0-85053113363,60025814
2-s2.0-85053113363,60021272
2-s2.0-85053113363,60175967
2-s2.0-85053113363,60012718
2-s2.0-85053113363,60028190
2-s2.0-85044283056,60070862
2-s2.0-85044283056,60025205
2-s2.0-85056825187,60028190
2-s2.0-85056825187,60024417
2-s2.0-85056825187,60021182
2-s2.0-85056825187,60022148
2-s2.0-85040187317,60028190
2-s2.0-85040187317,60012718
2-s2.0-85040187317,60000717
2-s2.0-85054712562,60028190
2-s2.0-85054712562,60022183
2-s2.0-85054712562,60006092
2-s2.0-85054712562,100550225
2-s2.0-85090523674,60028190
2-s2.0-85042491777,60028190
2-s2.0-85042491777,60020623
2-s2.0-85042491777,60107208
2-s2.0-85049352978,60008786
2-s2.0-85049352978,60022676
2-s2.0-85049352978,60028190
2-s2.0-85050828521,60028190
2-s2.0-85047767319,60028190
2-s2.0-85047767319,60014471
2-s2.0-85047817215,60070862
2-s2.0-85047817215,60025205
2-s2.0-85020694367,60022183
2-s2.0-85055902003,60018809
2-s2.0-85055902003,60028190
2-s2.0-85055902003,60017161
2-s2.0-85042091201,60005273
2-s2.0-85042091201,60000656
2-s2.0-85042091201,60027550
2-s2.0-85042091201,60028190
2-s2.0-85042091201,60005247
2-s2.0-85042091201,60138295
2-s2.0-85047510064,60028190
2-s2.0-85047510064,60010105
2-s2.0-85047510064,60025272
2-s2.0-85033368103,60028190
2-s2.0-85033368103,60018809
2-s2.0-85091699096,60028190
2-s2.0-85091699096,60003059
2-s2.0-85147690537,60028190
2-s2.0-85147690537,60029299
2-s2.0-85058472015,60012521
2-s2.0-85058472015,60011189
2-s2.0-85058472015,60012718
2-s2.0-85058472015,60199578
2-s2.0-85058472015,60028190
2-s2.0-85058472015,60015728
2-s2.0-85054024386,60025988
2-s2.0-85054024386,60007493
2-s2.0-85054024386,60028190
2-s2.0-85054024386,60004442
2-s2.0-85031894420,60028190
2-s2.0-85031894420,60008786
2-s2.0-85033606176,106545448
2-s2.0-85033606176,60028190
2-s2.0-85033606176,60006183
2-s2.0-85033606176,60016965
2-s2.0-85033606176,107077094
2-s2.0-85074961569,60028190
2-s2.0-85040844050,60028190
2-s2.0-85057105148,60028190
2-s2.0-85057105148,60017285
2-s2.0-85057105148,112589534
2-s2.0-85054726773,60028799
2-s2.0-85054726773,60028190
2-s2.0-85054726773,60009860
2-s2.0-85044502792,60028190
2-s2.0-85044502792,100466257
2-s2.0-85044502792,115566439
2-s2.0-85044502792,113359446
2-s2.0-85044502792,60025310
2-s2.0-85052621603,60070862
2-s2.0-85052621603,60025205
2-s2.0-85034089876,60028190
2-s2.0-85034089876,60025988
2-s2.0-85034089876,60000881
2-s2.0-85047566165,60070862
2-s2.0-85047566165,60025205
2-s2.0-85046761537,60028190
2-s2.0-85046761537,60031780
2-s2.0-85046761537,60022183
2-s2.0-85046443732,60103563
2-s2.0-85046443732,60013156
2-s2.0-85046443732,60011520
2-s2.0-85046443732,60028190
2-s2.0-85046443732,60014454
2-s2.0-85059425048,105791155
2-s2.0-85059425048,60028190
2-s2.0-85051757660,60028190
2-s2.0-85051757660,60199578
2-s2.0-85049386285,60028190
2-s2.0-85068896088,60017552
2-s2.0-85068896088,60002441
2-s2.0-85068896088,60014569
2-s2.0-85068896088,60004351
2-s2.0-85068896088,60028190
2-s2.0-85068896088,60006314
2-s2.0-85054075836,60028190
2-s2.0-85054075836,60001997
2-s2.0-85056784182,60028190
2-s2.0-85056784182,60026040
2-s2.0-85056784182,60123796
2-s2.0-85102859467,60029456
2-s2.0-85102859467,60019572
2-s2.0-85102859467,60028190
2-s2.0-85049336523,60028190
2-s2.0-85044760937,60028190
2-s2.0-85039863241,60018805
2-s2.0-85039863241,60027866
2-s2.0-85039863241,60010814
2-s2.0-85039863241,60020457
2-s2.0-85039863241,60028190
2-s2.0-85039863241,60031890
2-s2.0-85039863241,116324567
2-s2.0-85039863241,60026553
2-s2.0-85039863241,60020416
2-s2.0-85046296879,60028190
2-s2.0-85046296879,60017165
2-s2.0-85051078673,60000389
2-s2.0-85051078673,60008396
2-s2.0-85051078673,60277005
2-s2.0-85051078673,121161238
2-s2.0-85051078673,60199578
2-s2.0-85051078673,60020524
2-s2.0-85051078673,60028190
2-s2.0-85051078673,60115878
2-s2.0-85051078673,60016912
2-s2.0-85032798826,60000995
2-s2.0-85032798826,60007672
2-s2.0-85032798826,60021323
2-s2.0-85032798826,60069010
2-s2.0-85032798826,60028190
2-s2.0-85032798826,60018805
2-s2.0-85032798826,60027866
2-s2.0-85032798826,60031890
2-s2.0-85032798826,116324567
2-s2.0-85051752210,60028190
2-s2.0-85052852129,60028190
2-s2.0-85052852129,60000264
2-s2.0-85052852129,112583039
2-s2.0-85049208273,60028190
2-s2.0-85049208273,60069410
2-s2.0-85049208273,60027625
2-s2.0-85040787497,60012521
2-s2.0-85040787497,60011189
2-s2.0-85040787497,60012718
2-s2.0-85040787497,60028190
2-s2.0-85040378372,60028190
2-s2.0-85040378372,60091516
2-s2.0-85048782263,60010884
2-s2.0-85048782263,60028190
2-s2.0-85048782263,60022183
2-s2.0-85058685792,60028190
2-s2.0-85062870801,60015887
2-s2.0-85062870801,60028190
2-s2.0-85031712189,60028190
2-s2.0-85031712189,60011410
2-s2.0-85049352779,60028190
2-s2.0-84907768931,60028190
2-s2.0-84907768931,60030162
2-s2.0-85057790514,60028190
2-s2.0-85067124371,60028190
2-s2.0-85067124371,60199583
2-s2.0-85067124371,60021543
2-s2.0-85047260087,60070862
2-s2.0-85047260087,60025205
2-s2.0-85054148156,60006314
2-s2.0-85054148156,60001884
2-s2.0-85054148156,60028190
2-s2.0-85046820617,60028190
2-s2.0-85029008371,60028190
2-s2.0-85029008371,60020457
2-s2.0-85029008371,101932858
2-s2.0-85029008371,105889154
2-s2.0-85029008371,114423726
2-s2.0-85029008371,60018805
2-s2.0-85029008371,116324567
2-s2.0-85029008371,60031890
2-s2.0-85059556193,60022676
2-s2.0-85059556193,60028190
2-s2.0-85024477520,60028190
2-s2.0-85024477520,114423726
2-s2.0-85024477520,60006651
2-s2.0-85024477520,60031890
2-s2.0-85024477520,60027866
2-s2.0-85024477520,116324567
2-s2.0-85024477520,60018805
2-s2.0-85049825501,60028190
2-s2.0-85049825501,60199582
2-s2.0-85049825501,60026526
2-s2.0-85058983048,60000881
2-s2.0-85058983048,60028190
2-s2.0-85046104168,60018809
2-s2.0-85046104168,60028190
2-s2.0-85046700430,60030622
2-s2.0-85046700430,60008134
2-s2.0-85046700430,60017338
2-s2.0-85046700430,60028190
2-s2.0-85046700430,60031331
2-s2.0-85037973668,60028190
2-s2.0-85037973668,60023998
2-s2.0-85041913513,60028190
2-s2.0-85041913513,60009116
2-s2.0-85041913513,60031126
2-s2.0-85041913513,60071399
2-s2.0-85049399922,60028190
2-s2.0-85038923018,60028190
2-s2.0-85038923018,106722670
2-s2.0-85042208225,60012718
2-s2.0-85042208225,116702156
2-s2.0-85042208225,60028190
2-s2.0-85042208225,60008786
2-s2.0-85042208225,60004391
2-s2.0-85042208225,60110787
2-s2.0-85055341769,60028190
2-s2.0-85055341769,60025352
2-s2.0-85053919197,60028190
2-s2.0-85053919197,60012718
2-s2.0-85053919197,60011947
2-s2.0-85040715927,60028190
2-s2.0-85040715927,60004391
2-s2.0-85049535270,60000881
2-s2.0-85049535270,60026046
2-s2.0-85049535270,60028190
2-s2.0-85049535270,60006314
2-s2.0-85046829779,60028190
2-s2.0-85046829779,60026526
2-s2.0-85053105673,60008970
2-s2.0-85053105673,60024285
2-s2.0-85053105673,60069568
2-s2.0-85053105673,60020023
2-s2.0-85053105673,60095034
2-s2.0-85053105673,60026680
2-s2.0-85053105673,121343155
2-s2.0-85053105673,121343169
2-s2.0-85053105673,60071495
2-s2.0-85053105673,60276990
2-s2.0-85053105673,60024351
2-s2.0-85053105673,60199575
2-s2.0-85053105673,60071484
2-s2.0-85042540518,60028190
2-s2.0-85063400908,60025997
2-s2.0-85063400908,60001409
2-s2.0-85063400908,60028190
2-s2.0-85055321108,60070862
2-s2.0-85055321108,60025205
2-s2.0-85056265944,60013791
2-s2.0-85056265944,60022183
2-s2.0-85056265944,60011189
2-s2.0-85049890892,60028190
2-s2.0-85044149582,60028190
2-s2.0-85044149582,60013029
2-s2.0-85057127015,60028190
2-s2.0-85047664244,60070862
2-s2.0-85047664244,60025205
2-s2.0-85048250913,60070862
2-s2.0-85048250913,60025205
2-s2.0-85047939451,60028190
2-s2.0-85046648406,60006876
2-s2.0-85046648406,60002952
2-s2.0-85046648406,60028190
2-s2.0-85046648406,60025765
2-s2.0-85071907038,60091494
2-s2.0-85071907038,60028190
2-s2.0-85051009683,60012718
2-s2.0-85051009683,60028190
2-s2.0-85054337470,60003303
2-s2.0-85054337470,60028190
2-s2.0-85054337470,60011001
2-s2.0-85016591795,60008786
2-s2.0-85016591795,60028190
2-s2.0-85059516216,60028190
2-s2.0-85043587817,60028190
2-s2.0-85043587817,60022183
2-s2.0-85058016532,60028190
2-s2.0-85058016532,121770536
2-s2.0-85058151306,60028190
2-s2.0-85029543128,60028190
2-s2.0-85029543128,60018809
2-s2.0-85029543128,60031264
2-s2.0-85029543128,60025858
2-s2.0-85057541176,60028190
2-s2.0-85061773136,60028190
2-s2.0-85053284118,60070862
2-s2.0-85053284118,60025205
2-s2.0-85017240517,60028190
2-s2.0-85017240517,60022183
2-s2.0-85017240517,60269766
2-s2.0-85057759345,60028190
2-s2.0-85057759345,60011525
2-s2.0-85044713414,60028190
2-s2.0-85044713414,60019600
2-s2.0-85044919836,60028190
2-s2.0-85044919836,60022183
2-s2.0-85046377779,60070862
2-s2.0-85046377779,60025205
2-s2.0-85063214408,60028190
2-s2.0-85063214408,60113364
2-s2.0-85063214408,60026680
2-s2.0-84975121979,60009116
2-s2.0-84975121979,60011001
2-s2.0-84975121979,60028190
2-s2.0-85074963258,60028190
2-s2.0-85044254113,60028190
2-s2.0-85050754824,60028190
2-s2.0-85050754824,60025038
2-s2.0-85050754824,60018809
2-s2.0-85056354694,60029157
2-s2.0-85056354694,60071438
2-s2.0-85056354694,111375784
2-s2.0-85056354694,60033020
2-s2.0-85056354694,60068590
2-s2.0-85056354694,60019823
2-s2.0-85056354694,60028190
2-s2.0-85056354694,60082502
2-s2.0-85056354694,60007511
2-s2.0-85053735350,60028190
2-s2.0-85051498032,60012521
2-s2.0-85051498032,60033085
2-s2.0-85051498032,60009417
2-s2.0-85051498032,112649034
2-s2.0-85051498032,60028190
2-s2.0-85051498032,109168253
2-s2.0-85055547526,60028190
2-s2.0-85055547526,60029931
2-s2.0-85055547526,116422941
2-s2.0-85055547526,60101670
2-s2.0-85065031483,60102128
2-s2.0-85065031483,60018642
2-s2.0-85065031483,60028190
2-s2.0-85045475578,60013791
2-s2.0-85045475578,60022183
2-s2.0-85050595548,60028190
2-s2.0-85048958478,60028190
2-s2.0-85048958478,60005778
2-s2.0-85048958478,60032987
2-s2.0-85033602161,60029472
2-s2.0-85033602161,60117964
2-s2.0-85033602161,60028190
2-s2.0-85030456884,60022676
2-s2.0-85030456884,60028190
2-s2.0-85057522094,60028190
2-s2.0-85057522094,109168253
2-s2.0-85057156209,60028190
2-s2.0-85043457457,60028190
2-s2.0-85043457457,60011610
2-s2.0-85042857262,60033085
2-s2.0-85042857262,60028190
2-s2.0-85042857262,60012521
2-s2.0-85042857262,60013268
2-s2.0-85045203313,60054128
2-s2.0-85045203313,60028190
2-s2.0-85045203313,60085992
2-s2.0-85021758852,60011941
2-s2.0-85021758852,60028190
2-s2.0-85021758852,60002644
2-s2.0-85053463395,60028190
2-s2.0-85053463395,60022676
2-s2.0-85060557114,60028190
2-s2.0-85060557114,120504756
2-s2.0-85051567942,60028190
2-s2.0-85051567942,60013939
2-s2.0-85051567942,60199578
2-s2.0-85045861780,60028190
2-s2.0-85045861780,60121202
2-s2.0-85059460372,60070862
2-s2.0-85059460372,60025205
2-s2.0-85019954349,60025779
2-s2.0-85019954349,60028190
2-s2.0-85049196740,60028190
2-s2.0-85049196740,60091516
2-s2.0-85045052022,60028190
2-s2.0-85045052022,60023366
2-s2.0-85052156847,60028190
2-s2.0-85042373126,60006314
2-s2.0-85042373126,60028190
2-s2.0-85051290622,60028190
2-s2.0-85049737640,60028190
2-s2.0-85049737640,60011947
2-s2.0-85049737640,106208652
2-s2.0-85052633538,60028190
2-s2.0-85046072255,60028190
2-s2.0-85066099543,60091468
2-s2.0-85066099543,60028190
2-s2.0-85045856760,60008435
2-s2.0-85045856760,100621808
2-s2.0-85045856760,60028190
2-s2.0-85045856760,60104166
2-s2.0-85048183620,60008786
2-s2.0-85048183620,60011947
2-s2.0-85048183620,60012718
2-s2.0-85048183620,60028190
2-s2.0-85036480151,60028190
2-s2.0-85036480151,60009254
2-s2.0-85054590025,60028190
2-s2.0-85054590025,60030931
2-s2.0-85054590025,60022498
2-s2.0-85056400294,60028190
2-s2.0-85056400294,60199583
2-s2.0-85038091892,60028190
2-s2.0-85064125904,60028190
2-s2.0-85064125904,60012521
2-s2.0-85064125904,60013488
2-s2.0-85044978366,60028190
2-s2.0-85044978366,60114221
2-s2.0-85044978366,60022676
2-s2.0-85044978366,60031955
2-s2.0-85044978366,60012718
2-s2.0-85042114535,60028190
2-s2.0-85042114535,60068688
2-s2.0-85042114535,60025059
2-s2.0-85042114535,60019660
2-s2.0-85042114535,60013983
2-s2.0-85042114535,60011170
2-s2.0-85042114535,60119141
2-s2.0-85055697737,60028190
2-s2.0-85055697737,60021944
2-s2.0-85055697737,60000881
2-s2.0-85051255473,60010884
2-s2.0-85051255473,60028190
2-s2.0-85049759265,60000881
2-s2.0-85049759265,60028190
2-s2.0-85049558565,60070862
2-s2.0-85049558565,60025205
2-s2.0-85067580115,60000881
2-s2.0-85067580115,60028190
2-s2.0-85044790043,60000881
2-s2.0-85044790043,60028190
2-s2.0-85044790043,60026754
2-s2.0-85051467145,60028190
2-s2.0-85051467145,60017165
2-s2.0-85053174978,60028190
2-s2.0-85053174978,60003858
2-s2.0-85052607467,60028190
2-s2.0-85052607467,60031890
2-s2.0-85052607467,60018805
2-s2.0-85030853991,60028190
2-s2.0-85030853991,114159116
2-s2.0-85049346058,60028190
2-s2.0-85089600779,60028190
2-s2.0-85055988463,60028190
2-s2.0-85052556511,60018759
2-s2.0-85052556511,60002688
2-s2.0-85052556511,60001426
2-s2.0-85052556511,60022183
2-s2.0-85052556511,60027734
2-s2.0-85052556511,60004109
2-s2.0-85045904555,60028190
2-s2.0-85043975323,60001821
2-s2.0-85043975323,60105203
2-s2.0-85043975323,60016775
2-s2.0-85043975323,60028190
2-s2.0-85018311743,60028190
2-s2.0-85018311743,60014471
2-s2.0-85018311743,60011220
2-s2.0-85042486319,60028190
2-s2.0-85052054378,60026282
2-s2.0-85052054378,60069382
2-s2.0-85052054378,60028190
2-s2.0-85046818191,60028190
2-s2.0-85046818191,60199578
2-s2.0-85046020749,60028190
2-s2.0-85046020749,60021944
2-s2.0-85048559287,60028190
2-s2.0-85048559287,60092133
2-s2.0-85051265491,60028190
2-s2.0-85051265491,60021944
2-s2.0-85073096098,60028190
2-s2.0-85073096098,60023366
2-s2.0-85058499996,60028190
2-s2.0-85041534434,60013791
2-s2.0-85041534434,60022183
2-s2.0-85041534434,60002688
2-s2.0-85041534434,60011189
2-s2.0-85047223840,60028190
2-s2.0-85134033351,60028190
2-s2.0-85046352586,60028190
2-s2.0-85046352586,60018208
2-s2.0-85046352586,60013372
2-s2.0-85046352586,60006272
2-s2.0-85017422433,60000316
2-s2.0-85017422433,60028190
2-s2.0-85057307472,60028190
2-s2.0-85053223073,60028190
2-s2.0-85053223073,60091507
2-s2.0-85053223073,60108674
2-s2.0-85040331591,60028190
2-s2.0-85040331591,60022183
2-s2.0-85044100623,60070862
2-s2.0-85044100623,60025205
2-s2.0-85049125476,60028190
2-s2.0-85036574943,60028190
2-s2.0-85036574943,60000881
2-s2.0-85036574943,60015157
2-s2.0-85036574943,60013983
2-s2.0-85036574943,60071997
2-s2.0-85036574943,60113724
2-s2.0-85050869550,60028190
2-s2.0-85039845687,60028190
2-s2.0-85039845687,60021944
2-s2.0-85061602467,60003500
2-s2.0-85061602467,60028190
2-s2.0-85047414728,60028190
2-s2.0-85050879414,60028190
2-s2.0-85050879414,60011947
2-s2.0-85049137359,60028190
2-s2.0-85054585230,60028190
